"","BjSa-1","BjSa-2","BjSa-4","BjSa-5","BjSa-6","BjSa-7","Past-1","Past-2","Past-3","Past-4","Past-5","Past-6","Replant-1","Replant-2","Replant-3","Replant-5","Replant-6","Replant-7"
"79a9a22f87c27307d5163f7350193dc3",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"4c7299c87b224d3021cfabc8984ddeac",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"855a77b577ce2bbfdffcda6772ca515d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"d870686cfa96ed4f1b13a9b129312aaa",0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"e93f8f27de6fb7b21c2e5dcc655bfad8",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"2045872d4e949ef721a5b1e891c8b8ef",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"450716881d94f08ffa9a4990313a459e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"f362bf916c3b699b270c146780041560",0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99c104134bfe796c83706b3473b305b1",0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0
"7760a46d03a73841362dd71ecfe10700",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"f6486a085e4128bc94bc9352d039c4dc",8,0,0,7,4,9,0,0,0,0,0,0,0,0,0,0,0,0
"70fc3f1203a7ac7b26d27087198a700a",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"9ebafdcb943b260bbb4225f7b0f626b0",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
"313cde5e3c8e9f347a75386726f4c1d5",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351b3e0c4e02df3bd6dd5107e930fcea",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"63043da7b7b73759bd7624214da1e720",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"1d9c321f98e310d6223dbe2edca42670",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"f9dc53b748007abbb6ce68d105d0168f",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46d30decd991a3aefed29afad3ca84ce",0,0,0,0,0,0,43,0,28,19,12,0,0,0,0,0,0,0
"ee665e219d437856f401c07ccfeae184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"c3487784d663855e5a8dd30da973c507",2,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5
"23fceace6535a952266cc7990a634051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"a91d440799258a28eb9086582f2ccb52",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dbbe417f96f1b7374b06db2c59b18993",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"3e9a1f90f457c66312bd8055fc27ba81",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"cf96ff8f28a9b5d71c5857021f23564b",0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,5
"9c6899ff1862271dce1cf4cc8f9bc789",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"2e40890e7606663b4288750f38f65231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"fd49b2804c0433611c7298166ed2ecec",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16934fb58157507f2c3ed129e2cdefe9",0,0,0,0,0,0,18,0,19,27,19,23,0,0,0,0,0,0
"06759677ccfb6a017b12a51c5f25816f",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a7da495d8954dcd10d424c22c628b6c1",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"cf00d86df1ff0945fa613993955447f7",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3f80e7f2729134ef9c90ac16092b3b79",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"78e1e4ee2a11bb2f660829a51036723e",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"5c351319108d9ef67f3ea55ac655b9df",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"bf27d52b1ffab043be20b496b4666c83",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"fca641c38db80e37be22f4de15309009",0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,6
"cf2566d22f17d394cabf0b4afe23c82b",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1b2c9cd890575ff259dc5a7ed1be2b86",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"445b36c0f2d8e338e4c23e94ac3bd7c1",0,4,9,12,0,17,0,0,0,0,0,0,0,0,0,0,0,0
"7cb1b94ae7f5883d9a4ed0328daf3635",0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"0cb659728bcc4ba2fdb4318f1b1ec1b2",0,0,0,0,0,0,0,0,0,16,16,5,0,0,0,0,0,0
"3e422f83cc3467fd6f44488628948634",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"7948afdba41496d96f825674dd246333",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d2cd36aee714daecafeb14eb7e23d5f8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
"35f6bd3348633d17ec63df2ada1f4f6e",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c40520bb4964ee07cf4ff7dd784bb83a",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7d87e399dcb51b29154a330331d28cae",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dd92bf4d146e077ae898d45b054bc51b",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2b271e0302ecacff28cf6bbbae7e1645",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"9673eda87345c30cf1d704b504fdd2c5",0,0,0,0,0,0,0,0,0,3,0,0,15,0,0,0,0,0
"5af1740d0ebdaf48aeb567dc4a24b235",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99b3cd87a8abd3480480bcbf59ed5ffd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"75740d866e1458618f059014e90bf958",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"64d007f736a6556bf9d88879e34f4c7f",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"c688d1729653e20d12a22ed0244e257f",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0cb51dfa5cddad62343a7d8aa594c4c9",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"1cb038f9abcca127e12998dde096093c",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0
"0cd5019cfc866eda7a718fda8b2deed4",0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0
"85a5d93050f2bf7dab8c3f571f02159f",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"fb5cd69eaa29bf823e740143f8110dea",0,0,0,0,0,0,0,0,0,9,0,18,0,0,0,0,0,0
"9cac06009a1ec6db452014e19b4fce4a",4,0,0,0,0,7,0,0,0,0,0,0,5,9,9,0,4,7
"2b48ae10360229149d2cd38294316a46",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"892db885daa10f893fccc20c9e89afe7",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"1d0d78bc7ffbbb1de1f3b4529a4f0a7b",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,4
"45df2805ae30e6af612ea53de9848f7f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"960dbb4cd9a9e7a15f4935530008b463",0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0
"ea1b03dd134783f2c4215e6c676fb404",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"8054d91e5b823486b8e7181be8c0339d",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"e8f54b722d9c4299553b069a4b202559",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2de9e7e3231394e2b597274a880f7035",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"6732513830aaf1e82e0ba9849c409cff",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"9cdbb10675f4b01526bd0cd85f5fb86c",6,0,0,5,7,10,0,0,0,0,0,0,0,0,0,0,0,0
"e0055e5b807d829a8501b05ce08e8dbb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"2bdc02246b07dbdc753b40cec26eb6e5",0,0,0,0,0,0,22,8,0,0,0,0,0,0,0,0,0,0
"0b30373caba916312f24228bc58da2eb",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4a96299af04766bd214c941927d6ff01",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ccd49dab65b1148312772f81ba72eebd",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6c397bf613b99e6a181ad733b0e82e7e",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0
"d5a103806d509a47fe756b0f0da50a86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"8b09f25d9724dd99e31da7de5a61855f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"d0bdf7d250a434607583078adeee7cbb",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"6b6ee358a65612ca7a71dfc686608d31",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2d8670608d782c7e084163e91a378067",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0a89dc28c478173a2607b1abe610c6bf",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"674b38a09c0bf07094004ce2b75ef3f4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"f1a8ebd74d5422dd4bf4cb35fe41fbcf",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1a6cb453dbe170538f6be381aa2713d6",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"de71ac32491ad544ed6f1369562bd297",0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,12,0,0
"bf5cb1ad09a1fa720c703c33c380e4bd",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"e75a328fd5e74516e294a4d6ab873965",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"e1d37866443579bfd3cefcb184647aa6",0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4f4115bf5a29a0333ff8ae51c3a0ad4e",0,0,0,0,0,0,45,39,78,78,35,72,0,10,0,0,4,0
"1828f0a4ce204988f5ccb927fdcd7c0f",16,19,15,15,9,0,27,0,24,26,0,46,0,0,8,4,0,10
"73906c615b6f83ebd8fe304b96012330",3,0,28,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"806563b6e0acd87e1488dd45f70e85c3",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47681e68d72891c09b85c81a7ad57273",5,0,16,8,5,0,2,0,0,0,0,0,0,0,0,0,0,0
"ddb5b3f8070b3792bde8b32a946ed0e1",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"3e602756fdf603acc0c7a3cc1e159c4d",0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c22eb91f28577d9a89b3fe2c58c32e00",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f6e9d13e1774faa7f31c3e8027b48dba",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8bbf8d374d0172e0532b49893d6a00b0",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"9b44371f23616583296ae15fc2aabf7f",0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
"4b3112b3f1109824b15e624034b70ac0",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0968f5847a145080c496d904bb3ad69d",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"298e2a4cf7197f3c3369f8817ddc775f",4,0,0,7,10,8,0,0,0,0,0,0,0,0,0,0,0,0
"03c795680feadd3bbbe1d35d675e382d",4,0,6,8,0,4,0,0,0,0,0,0,0,0,0,0,5,0
"cbf723f5fd116337025705c2624ae22b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"ea4195392782d0333a195ce43144d675",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6c57c5039a62031b33806aaef44f422a",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"995bdeff648e3626a19e60e9cba78004",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"539fbb4d037c898393fc8c52f54cb4f0",0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,4,3,3
"a93fc9680585dab05122878426965d92",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"166f87f0756acc70c9877b07becf3a67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"55dc1bd19e753b127b0a9f79b2c29f3b",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"15a654b5c7c1c803ab22e259c1953ebb",0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
"111a25724638326009d1884dabd9c279",0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0
"1cdcc89ab757fa05497efee31aa4b613",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"33f76c1e877a51ecf8fa598f8d929912",0,0,0,0,0,0,6,0,9,0,0,25,0,0,0,0,4,3
"b08eee92510acc7c88a9843230c2af75",0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"3d6b9378e529fc68050fd3dbd2c4cc31",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c2165d7a96bb76ce33ff6eb51c0719bb",119,63,137,56,63,90,0,0,0,0,0,0,0,0,0,0,0,0
"066588747acde6e68ce3e6459e536772",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"bf546e4961231f2c7e556c102d9c2e95",0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"5213c3db21a905a1b645952219d1ce67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"4f5e53b29580a1127e92b56ea6bbb499",6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
"4c5e73bdfacd2610c3a41a634c8166bd",0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ed225391293e37ca0584f6f1e118bd83",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c16cf29a06d66f7b2aa958f674c1b10c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"44a5269cface02f2bce18445b3cb5205",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"ef07f7e27d7bf4c9115412caeb50c1f5",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"84c414716967d332facf46aa665c9096",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20aacccc51aa58cdb8495f941217bc19",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dfdb2bfc1d6d200ede46af2cd7f15cba",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"4ac9c7b87e5f92e1d51e2c110d567f9b",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f711405109e2cfb1123eee23788819cf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"93863752385943dbe1db8ad6bb804d43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"a3627928318dd3a180377696f3d39f2a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"7096d3427232fec214b0d3bc91e0374b",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"d14b4c3ae0e3b508ba181ef452ec9284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"5f6de2c6ca8d71d6e38f385d2a60c78e",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"b0a39556cdb57e8435efb68e6f3f29d2",0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2f12de79e18ee1bea2e012ff1abfbc2a",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85afa55eafc34307257c834c24bf9e06",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"9f2f2ff7cdde4d05f9967305915d4afb",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"db84c19278a9ca618eb8d0470c33e2c9",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"a0c618ed6ecc250e117a806c8711b140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0
"8056b75e287a9155f5f8f3198124ab1f",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"3a849d1a9cfdd8cdc696077cc0d848f7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"4a80001e2d660ac9bd875b3596165ed0",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"ff82ec99075261fe723404df51ae81ad",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"7d05da1b844a4181adf7c235d81cc44b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"95e4bbc8ead3bdca51186109f9db3b00",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"7d07549c82be9dce707b3d2444b2de14",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,7
"50b7f169fdcff61ec5bf8dbcbe4e32e1",0,12,3,11,9,9,16,9,10,0,6,15,3,6,5,12,7,21
"bdaea0a67b50955ec14e4ccfa49b74cd",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"f1f6f048910e97f15fc1a55ccd99199e",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21edaf08542d7216ab0c44490ce2ccf1",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"568edfa3dd1013b5c1bf2ceaab31cae4",0,4,3,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"27cc80ac0a8e98f2def1a6584ef28a9c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"12cb12421426e7c3420e34a7ba0b4bd7",0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
"7256aca5d6c118255d3631eef27aea42",0,0,16,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
"773deda516a09153c60e55f335a1d0ed",0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8e092ebb4503fbe13764a1fd6d907213",0,6,0,8,7,0,0,0,0,0,0,0,0,0,0,9,0,0
"b799fdbde603b4d7d94c1caf91d72958",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9b98e03a1008bfbcd11ea51b9b8d52b1",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e08fd381795069cc613a77ffccc25918",0,23,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0
"aefb44687585fd13e409010ed1a870ea",66,64,34,57,47,35,0,0,0,0,0,0,15,26,0,19,20,22
"b1d80f8e8dca3a030a025069cd7eae34",0,0,0,20,22,0,0,0,0,0,0,0,21,0,0,13,0,0
"8e38908a036ba3805cdc919266b407c1",27,20,8,17,22,16,0,0,0,0,0,0,0,0,15,0,10,0
"d65a67b762347be171e74743996c00b7",0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"caec5aac1c3ba58b2bbe3b3449998ff7",35,68,19,8,29,22,0,0,0,0,0,0,6,29,6,0,0,7
"8b96f3084ff10b0fed569b8b18903309",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94c7d907c2e766653f2b010f906956ab",6,16,0,0,0,0,0,0,0,0,0,0,4,3,2,7,7,0
"772d25d2f76c725989c88e8c07a309e3",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5d04f0b65420cbca13ebcdf5873e8324",98,88,64,94,96,76,0,0,0,0,0,0,104,76,81,114,85,69
"4c2bacdfa63da1c0455f6fbfa574186b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"129398cdb762c0eb5e3d600c3b2ecf71",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e4d0937b69713698efbb066f6eb82bce",62,64,20,144,59,75,0,20,0,3,0,0,0,12,0,22,9,0
"6dc2d78dd4e4ab2adb2f735ecc5d183b",68,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
"0f75d3ad6faea7e5d8ce04fed493ff04",0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dd0c13479a6cffdd7d906fdf1b19a384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,21
"78b840d81d9c775149d61e9fb3f7a082",0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9f4a1b02c047ca8c3669ffe853fa0e33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"f329357293c1d5d3dbb682cf2b3a3d4b",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"883b0263a27456f30bb6e4cea38f5459",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"9d0f70b45419358b1bfcb6b6e752c829",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"bab5510448d0ea861a8d7212f1a7240b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
"09b7ea2446c364874a5eb46b47560ccc",4,5,0,0,0,0,0,0,0,0,0,0,25,0,0,9,0,35
"2658f3b4c356af9993c16a786bdce23e",0,0,0,0,0,0,0,0,0,0,0,0,46,15,24,0,0,0
"18a81b03f52f5a4df38f0d19ff3094dc",0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0
"e8f2e0b877c049342645ba644a3c748d",0,18,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,4
"339eb04cfb5df594a4884d417ba56cdd",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fd9f7f75931346a713bfd1fab9bbe103",0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"e740bb45e3e6099bd6a03d185df39441",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"098c2d8f818ff65d79577087d136727b",0,0,20,0,12,0,0,3,0,0,0,0,36,50,27,58,33,32
"946cf3a912216bc6bf83dca931a872f8",7,0,13,28,12,13,0,0,0,0,0,0,14,11,19,9,20,21
"3d95dd6c1dccffd5770d6ee1b4e34857",0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a26982ed4deb49436299eac7b0f13719",0,0,7,6,0,16,0,0,0,0,0,0,18,0,10,8,13,11
"156f731f076a56b69ccc0d9ee36be33c",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89356cdd04435e81b0778d0d35f78be4",17,19,23,16,21,24,0,0,0,0,0,0,14,17,0,0,0,0
"7c9020a4c4389737957ae88c68a27d10",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"9a76105ecfbb9a549e60f6bcdede9fbd",14,13,32,0,26,9,0,0,0,0,0,0,84,37,31,29,25,34
"f20e090caf20dc531a9196c819bcee04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"25086f26ed4035da0d2115e25d25f47c",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"239fe3f94b1065ab3cc08ffe85c4cb90",0,0,0,0,22,0,0,0,0,0,0,0,0,0,7,0,0,0
"3cd58f92c22c1e38b19715d424a53244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
"4c41ad44b473e537c4ea44d4a247d631",25,37,11,13,64,34,0,0,0,0,0,0,13,8,11,8,12,0
"dd9cf78d99aab4b7104bded09197d5e4",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"972de8cf7ef0afd136ce5658f4a02e9b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
"55298b1081afbdd2112c9c4b5e8e7691",0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
"ea8a43c22df8f6c25bd7ccc2ec51556c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"84f5b6db86a96f72c15fb80ecacaeb50",0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"a99dc2197c3cde49a524798ad590f1f6",0,6,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
"6331414770c49d838bf50f59303fdb66",0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
"a6e2d8282e461151f0129b00732b6631",0,12,0,0,0,0,0,0,0,0,0,0,13,0,6,0,0,19
"843546771f01e4db3db4a5f54332ed5e",0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"035c38d67a619ff12b4ced4ccc2d1b81",0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,9,0,0
"48240f49a31bd5ee4300afac3cfbae4e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"6dd1ede5bbc82426b6af593ba0bce6a0",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e2380f3b44afeb9d7150ed1626c0074d",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"3568e1792e5f4ce49945e7e74810002f",0,0,0,57,74,0,0,0,0,0,0,0,0,0,0,0,0,0
"792ece329e113d3af8a2b801940e68a0",0,43,28,0,0,0,0,0,0,0,0,0,11,0,0,42,28,28
"703262dc6b09873049bcfc3ff5c7d63e",0,0,0,0,0,0,53,26,79,70,134,340,0,0,0,0,0,0
"4c3b4c0ee4b19c5067e8a8320d559d64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"5b9d92bfc1b185a1eaa806b45a471e70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"1fa4f78066525af23f5d3d4dce070b86",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d12fbc7a222bd2ac792889fd2bf89f43",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"27b66207af8fc254368aafd497400b58",0,15,0,15,32,20,0,0,0,0,0,0,0,19,20,24,21,15
"fb73ea0a85baec572d597c53614d7922",0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
"d6c85137fefd4bf766caca3772e05b92",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
"89bab85fd580ce131c911b55d320a028",0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"46b7c6faea7633a3b2fc78f363f542a5",0,0,0,0,18,11,0,0,0,0,0,0,0,0,20,0,0,12
"de96093a21c47c60cf629ca686854715",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
